symbol,time_str,std,direction,score,entry,dmi_1h,dmi_4h,dmi_1d,sw_1h,sw_4h,sw_1d,srsi_1h,srsi_4h,srsi_1d,adx_1h,adx_4h,adx_1d,macd_1h,macd_4h,macd_1d,bbp_1h,bbp_4h,bbp_1d,cci_1h,cci_4h,cci_1d,ema_1h,ema_4h,ema_1d,boll_1h,boll_4h,boll_1d,cci_dir_1h,cci_dir_4h,cci_dir_1d,win_4H,pct_4H,win_12H,pct_12H,win_24H,pct_24H
APT-USDT,2026-04-08 09:00,摆动点,多,6,0.8655,多,多,空,多,多,多,46.7130,81.8889,16.3326,35.9468,27.3040,16.7712,0.0090,-0.0002,-0.0382,0.6297,0.7151,0.2267,44.2015,86.9243,-84.8546,多,空,空,N/A,空,多,多,多,空,0,-0.4853,0,-2.7383,0,-4.3096
APT-USDT,2026-04-08 10:00,摆动点,多,7,0.8662,多,多,空,多,多,多,16.3757,81.8889,16.3326,35.3050,27.3040,16.7712,0.0083,-0.0002,-0.0382,0.6194,0.7151,0.2267,38.6703,86.9243,-84.8546,多,空,空,N/A,空,多,多,多,空,0,-2.9093,0,-3.5904,0,-4.5948
APT-USDT,2026-04-08 11:00,摆动点,多,7,0.8627,多,多,空,多,多,多,6.4931,81.8889,16.3326,33.8469,27.3040,16.7712,0.0074,-0.0002,-0.0382,0.5539,0.7151,0.2267,17.5998,86.9243,-84.8546,多,空,空,N/A,空,多,多,多,空,0,-2.1328,0,-3.5586,0,-4.4511
APT-USDT,2026-04-08 12:00,摆动点,多,7,0.8578,多,空,空,多,多,多,0.4783,61.5257,16.3326,31.9898,25.5394,16.7712,0.0062,-0.0010,-0.0382,0.4591,0.4289,0.2267,-6.1824,6.8294,-84.8546,多,空,空,N/A,N/A,多,空,多,空,0,-1.5855,0,-3.8354,0,-3.5789
APT-USDT,2026-04-08 13:00,摆动点,多,7,0.8613,多,空,空,多,多,多,9.2042,61.5257,16.3326,30.5572,25.5394,16.7712,0.0055,-0.0010,-0.0382,0.4884,0.4289,0.2267,-1.6479,6.8294,-84.8546,多,空,空,N/A,N/A,多,空,多,空,0,-1.5442,0,-4.8880,0,-3.9475
APT-USDT,2026-04-08 14:00,摆动点,多,7,0.8410,空,空,空,多,多,多,2.3011,61.5257,16.3326,29.5497,25.5394,16.7712,0.0033,-0.0010,-0.0382,0.0806,0.4289,0.2267,-105.5745,6.8294,-84.8546,多,空,空,多,N/A,多,多,多,空,0,-0.2735,0,-2.3543,0,-1.1772
APT-USDT,2026-04-08 15:00,摆动点,多,7,0.8443,空,空,空,多,多,多,7.9712,61.5257,16.3326,28.6141,25.5394,16.7712,0.0018,-0.0010,-0.0382,0.1114,0.4289,0.2267,-152.5289,6.8294,-84.8546,多,空,空,多,N/A,多,多,多,空,0,-0.4027,0,-2.7715,1,0.4145
APT-USDT,2026-04-08 16:00,摆动点,多,6,0.8442,空,空,空,多,多,多,6.9595,49.9910,23.1746,27.6151,24.0719,16.6074,0.0005,-0.0018,-0.0376,0.0539,0.3698,0.2631,-162.6636,-33.4605,-87.4621,多,空,空,多,N/A,多,多,空,空,0,-0.5923,0,-2.3336,1,0.3198
APT-USDT,2026-04-08 17:00,摆动点,多,6,0.8480,空,空,空,多,多,多,15.2112,49.9910,23.1746,26.2315,24.0719,16.6074,-0.0001,-0.0018,-0.0376,0.1489,0.3698,0.2631,-136.8946,-33.4605,-87.4621,空,空,空,多,N/A,多,多,空,空,0,-0.7311,0,-2.8184,1,0.4717
APT-USDT,2026-04-08 18:00,摆动点,多,6,0.8387,空,空,空,多,多,多,4.5851,49.9910,23.1746,25.5207,24.0719,16.6074,-0.0014,-0.0018,-0.0376,0.0212,0.3698,0.2631,-147.1502,-33.4605,-87.4621,空,空,空,多,N/A,多,多,空,空,0,-0.4292,0,-1.1685,1,1.0492
APT-USDT,2026-04-08 19:00,摆动点,多,6,0.8409,空,空,空,多,多,多,7.3107,49.9910,23.1746,25.0079,24.0719,16.6074,-0.0022,-0.0018,-0.0376,0.1174,0.3698,0.2631,-136.0323,-33.4605,-87.4621,空,空,空,多,N/A,多,多,空,空,0,-1.0584,0,-1.7838,1,0.7373
APT-USDT,2026-04-08 20:00,摆动点,多,6,0.8392,空,空,空,多,多,多,3.1601,37.2646,23.1746,24.1193,23.2031,16.6074,-0.0029,-0.0032,-0.0376,0.1293,0.2383,0.2631,-110.6286,-68.9460,-87.4621,空,空,空,多,多,多,多,空,空,0,-1.7040,0,-1.7517,1,1.5729
APT-USDT,2026-04-08 21:00,摆动点,多,6,0.8418,空,空,空,多,多,多,11.8733,37.2646,23.1746,23.0814,23.2031,16.6074,-0.0033,-0.0032,-0.0376,0.2089,0.2383,0.2631,-88.3850,-68.9460,-87.4621,空,空,空,多,多,多,空,空,空,0,-2.6847,0,-1.6156,1,1.3899
APT-USDT,2026-04-08 22:00,摆动点,多,6,0.8351,空,空,空,多,多,多,3.0986,37.2646,23.1746,22.7185,23.2031,16.6074,-0.0040,-0.0032,-0.0376,0.1353,0.2383,0.2631,-99.4235,-68.9460,-87.4621,空,空,空,多,多,多,空,空,空,0,-1.6645,0,-1.0418,1,2.3590
APT-USDT,2026-04-08 23:00,摆动点,多,6,0.8320,空,空,空,多,多,多,2.5762,37.2646,23.1746,22.9946,23.2031,16.6074,-0.0048,-0.0032,-0.0376,0.1301,0.2383,0.2631,-109.7032,-68.9460,-87.4621,空,空,空,多,多,多,多,空,空,0,-1.3341,0,-0.9255,1,1.7067
APT-USDT,2026-04-09 02:00,摆动点,多,6,0.8212,空,空,空,多,多,多,6.1998,25.8843,23.1746,26.4038,23.1263,16.6074,-0.0080,-0.0051,-0.0376,0.1088,0.0995,0.2631,-128.6557,-121.9772,-87.4621,空,空,空,多,多,多,多,多,空,1,0.9377,1,1.2056,1,2.3380
APT-USDT,2026-04-12 16:00,DMI纯分,空,6,0.8194,空,空,空,空,空,空,68.6132,0.5871,81.2472,36.1270,15.8237,15.1930,-0.0093,-0.0053,-0.0337,0.2985,0.1277,0.3479,-71.3988,-123.4574,-69.9191,空,空,空,多,多,N/A,空,多,空,0,-0.5614,1,0.4027,0,-4.5399
APT-USDT,2026-04-12 16:00,摆动点,空,6,0.8194,空,空,空,空,空,空,68.6132,0.5871,81.2472,36.1270,15.8237,15.1930,-0.0093,-0.0053,-0.0337,0.2985,0.1277,0.3479,-71.3988,-123.4574,-69.9191,空,空,空,多,多,N/A,空,多,空,0,-0.5614,1,0.4027,0,-4.5399
APT-USDT,2026-04-12 17:00,DMI纯分,空,7,0.8269,空,空,空,多,空,空,90.8253,0.5871,81.2472,35.0405,15.8237,15.1930,-0.0085,-0.0053,-0.0337,0.4318,0.1277,0.3479,-38.0306,-123.4574,-69.9191,空,空,空,N/A,多,N/A,空,多,空,1,0.9070,1,1.2335,0,-3.0959
APT-USDT,2026-04-12 17:00,摆动点,空,6,0.8269,空,空,空,多,空,空,90.8253,0.5871,81.2472,35.0405,15.8237,15.1930,-0.0085,-0.0053,-0.0337,0.4318,0.1277,0.3479,-38.0306,-123.4574,-69.9191,空,空,空,N/A,多,N/A,空,多,空,1,0.9070,1,1.2335,0,-3.0959
APT-USDT,2026-04-12 18:00,DMI纯分,空,6,0.8230,空,空,空,多,空,空,79.7412,0.5871,81.2472,34.0316,15.8237,15.1930,-0.0081,-0.0053,-0.0337,0.3825,0.1277,0.3479,-34.7195,-123.4574,-69.9191,空,空,空,N/A,多,N/A,空,多,空,1,1.2515,0,-0.1458,0,-3.7181
APT-USDT,2026-04-12 19:00,DMI纯分,空,6,0.8214,空,空,空,多,空,空,76.3561,0.5871,81.2472,33.4834,15.8237,15.1930,-0.0078,-0.0053,-0.0337,0.3584,0.1277,0.3479,-53.0470,-123.4574,-69.9191,空,空,空,N/A,多,N/A,空,多,空,1,1.2418,1,0.4991,0,-4.4436
APT-USDT,2026-04-12 20:00,DMI纯分,空,7,0.8240,空,空,空,多,空,空,86.5320,0.1468,81.2472,33.2100,15.9732,15.1930,-0.0072,-0.0071,-0.0337,0.4603,0.0495,0.3479,-37.2684,-140.3256,-69.9191,空,空,空,N/A,多,N/A,空,多,空,1,0.8738,1,0.9345,0,-2.6699
APT-USDT,2026-04-12 20:00,摆动点,空,6,0.8240,空,空,空,多,空,空,86.5320,0.1468,81.2472,33.2100,15.9732,15.1930,-0.0072,-0.0071,-0.0337,0.4603,0.0495,0.3479,-37.2684,-140.3256,-69.9191,空,空,空,N/A,多,N/A,空,多,空,1,0.8738,1,0.9345,0,-2.6699
APT-USDT,2026-04-12 21:00,DMI纯分,空,6,0.8194,空,空,空,多,空,空,71.8424,0.1468,81.2472,33.0563,15.9732,15.1930,-0.0071,-0.0071,-0.0337,0.2197,0.0495,0.3479,-71.7691,-140.3256,-69.9191,空,空,空,多,多,N/A,空,多,空,0,-0.1831,0,-0.1709,0,-4.4423
APT-USDT,2026-04-12 22:00,DMI纯分,空,6,0.8127,空,空,空,多,空,空,50.2615,0.1468,81.2472,34.0350,15.9732,15.1930,-0.0074,-0.0071,-0.0337,-0.0881,0.0495,0.3479,-206.0763,-140.3256,-69.9191,空,空,空,多,多,N/A,多,多,空,0,-0.5291,0,-1.0951,0,-7.6289
APT-USDT,2026-04-12 23:00,DMI纯分,空,6,0.8112,空,空,空,多,空,空,36.4181,0.1468,81.2472,34.9438,15.9732,15.1930,-0.0078,-0.0071,-0.0337,-0.0724,0.0495,0.3479,-219.4069,-140.3256,-69.9191,空,空,空,多,多,N/A,多,多,空,0,-1.1341,0,-1.6395,0,-7.6430
APT-USDT,2026-04-13 00:00,DMI纯分,空,6,0.8168,空,空,空,空,空,空,57.1486,12.4484,81.2472,34.3914,16.1119,15.1930,-0.0075,-0.0077,-0.0337,0.2450,0.2016,0.3479,-117.6299,-110.3884,-69.9191,空,空,空,多,多,N/A,多,多,空,1,0.0857,0,-1.7630,0,-6.6479
APT-USDT,2026-04-13 00:00,摆动点,空,6,0.8168,空,空,空,空,空,空,57.1486,12.4484,81.2472,34.3914,16.1119,15.1930,-0.0075,-0.0077,-0.0337,0.2450,0.2016,0.3479,-117.6299,-110.3884,-69.9191,空,空,空,多,多,N/A,多,多,空,1,0.0857,0,-1.7630,0,-6.6479
APT-USDT,2026-04-13 01:00,DMI纯分,空,7,0.8209,空,空,空,空,空,空,83.1011,12.4484,81.2472,33.3059,16.1119,15.1930,-0.0068,-0.0077,-0.0337,0.4925,0.2016,0.3479,-26.7059,-110.3884,-69.9191,空,空,空,N/A,多,N/A,空,多,空,1,0.5116,0,-3.1063,0,-6.3711
APT-USDT,2026-04-13 01:00,摆动点,空,7,0.8209,空,空,空,空,空,空,83.1011,12.4484,81.2472,33.3059,16.1119,15.1930,-0.0068,-0.0077,-0.0337,0.4925,0.2016,0.3479,-26.7059,-110.3884,-69.9191,空,空,空,N/A,多,N/A,空,多,空,1,0.5116,0,-3.1063,0,-6.3711
APT-USDT,2026-04-13 02:00,DMI纯分,空,6,0.8170,空,空,空,空,空,空,77.3292,12.4484,81.2472,32.6185,16.1119,15.1930,-0.0065,-0.0077,-0.0337,0.2793,0.2016,0.3479,-71.4588,-110.3884,-69.9191,空,空,空,多,多,N/A,空,多,空,0,-0.8813,0,-3.3170,0,-6.2546
APT-USDT,2026-04-13 02:00,摆动点,空,6,0.8170,空,空,空,空,空,空,77.3292,12.4484,81.2472,32.6185,16.1119,15.1930,-0.0065,-0.0077,-0.0337,0.2793,0.2016,0.3479,-71.4588,-110.3884,-69.9191,空,空,空,多,多,N/A,空,多,空,0,-0.8813,0,-3.3170,0,-6.2546
APT-USDT,2026-04-13 03:00,DMI纯分,空,7,0.8204,空,空,空,空,空,空,95.5983,12.4484,81.2472,31.8798,16.1119,15.1930,-0.0060,-0.0077,-0.0337,0.5185,0.2016,0.3479,-13.0081,-110.3884,-69.9191,空,空,空,N/A,多,N/A,空,多,空,1,0.3779,0,-3.4983,0,-6.1921
APT-USDT,2026-04-13 03:00,摆动点,空,7,0.8204,空,空,空,空,空,空,95.5983,12.4484,81.2472,31.8798,16.1119,15.1930,-0.0060,-0.0077,-0.0337,0.5185,0.2016,0.3479,-13.0081,-110.3884,-69.9191,空,空,空,N/A,多,N/A,空,多,空,1,0.3779,0,-3.4983,0,-6.1921
APT-USDT,2026-04-13 04:00,DMI纯分,空,6,0.8161,空,空,空,空,多,空,76.9953,12.5340,81.2472,31.5501,15.9997,15.1930,-0.0058,-0.0084,-0.0337,0.2439,0.1932,0.3479,-63.6622,-97.8385,-69.9191,空,空,空,多,多,N/A,空,空,空,0,-0.0245,0,-4.9626,0,-6.7394
APT-USDT,2026-04-13 05:00,DMI纯分,空,7,0.8167,空,空,空,空,多,空,80.4661,12.5340,81.2472,31.5459,15.9997,15.1930,-0.0056,-0.0084,-0.0337,0.3038,0.1932,0.3479,-102.2857,-97.8385,-69.9191,空,空,空,N/A,多,N/A,多,空,空,0,-0.5020,0,-4.3835,0,-6.2324
APT-USDT,2026-04-13 05:00,摆动点,空,6,0.8167,空,空,空,空,多,空,80.4661,12.5340,81.2472,31.5459,15.9997,15.1930,-0.0056,-0.0084,-0.0337,0.3038,0.1932,0.3479,-102.2857,-97.8385,-69.9191,空,空,空,N/A,多,N/A,多,空,空,0,-0.5020,0,-4.3835,0,-6.2324
APT-USDT,2026-04-13 06:00,DMI纯分,空,7,0.8242,空,空,空,空,多,空,91.6285,12.5340,81.2472,29.9584,15.9997,15.1930,-0.0047,-0.0084,-0.0337,0.7797,0.1932,0.3479,51.0992,-97.8385,-69.9191,空,空,空,空,多,N/A,多,空,空,1,0.3155,0,-3.5671,0,-5.2050
APT-USDT,2026-04-13 06:00,摆动点,空,6,0.8242,空,空,空,空,多,空,91.6285,12.5340,81.2472,29.9584,15.9997,15.1930,-0.0047,-0.0084,-0.0337,0.7797,0.1932,0.3479,51.0992,-97.8385,-69.9191,空,空,空,空,多,N/A,多,空,空,1,0.3155,0,-3.5671,0,-5.2050
APT-USDT,2026-04-13 07:00,DMI纯分,空,6,0.8173,空,空,空,多,多,空,74.2480,12.5340,81.2472,28.4843,15.9997,15.1930,-0.0046,-0.0084,-0.0337,0.3476,0.1932,0.3479,2.4448,-97.8385,-69.9191,空,空,空,N/A,多,N/A,多,空,空,0,-0.8809,0,-4.9676,0,-5.7629
APT-USDT,2026-04-13 08:00,DMI纯分,空,6,0.8163,空,空,空,多,多,空,69.4993,24.5364,81.2472,27.4281,15.8523,15.1930,-0.0045,-0.0082,-0.0337,0.3011,0.2914,0.3479,-44.6234,-75.9094,-69.9191,空,空,空,N/A,多,N/A,空,空,空,0,-1.8253,0,-3.6384,0,-6.2110
APT-USDT,2026-04-13 09:00,DMI纯分,空,7,0.8208,空,空,空,多,多,空,80.6173,24.5364,81.2472,26.2896,15.8523,15.1930,-0.0040,-0.0082,-0.0337,0.5993,0.2914,0.3479,8.8247,-75.9094,-69.9191,空,空,空,N/A,多,N/A,多,空,空,0,-3.1189,0,-4.2641,0,-5.8723
APT-USDT,2026-04-13 10:00,DMI纯分,空,7,0.8216,空,空,空,多,多,空,87.2189,24.5364,81.2472,24.9129,15.8523,15.1930,-0.0035,-0.0082,-0.0337,0.6482,0.2914,0.3479,47.6077,-75.9094,-69.9191,空,空,空,N/A,多,N/A,多,空,空,0,-2.7386,0,-6.4630,0,-5.2702
APT-USDT,2026-04-13 11:00,DMI纯分,空,7,0.8245,空,空,空,多,多,空,96.9368,24.5364,81.2472,23.1510,15.8523,15.1930,-0.0028,-0.0082,-0.0337,0.8156,0.2914,0.3479,100.8277,-75.9094,-69.9191,空,空,空,空,多,N/A,空,空,空,0,-2.9836,0,-5.9066,0,-4.2935
APT-USDT,2026-04-13 22:00,DMI纯分,空,6,0.8747,多,多,空,多,多,空,87.1512,91.8180,85.7807,34.8753,16.9853,14.5799,0.0095,-0.0003,-0.0300,1.0282,0.8351,0.4676,137.5312,75.0976,-29.7613,多,空,空,空,空,N/A,空,多,空,1,0.7545,1,1.1204,1,1.5891
APT-USDT,2026-04-13 22:00,摆动点,空,6,0.8747,多,多,空,多,多,空,87.1512,91.8180,85.7807,34.8753,16.9853,14.5799,0.0095,-0.0003,-0.0300,1.0282,0.8351,0.4676,137.5312,75.0976,-29.7613,多,空,空,空,空,N/A,空,多,空,1,0.7545,1,1.1204,1,1.5891
APT-USDT,2026-04-13 23:00,DMI纯分,空,6,0.8732,多,多,空,多,多,空,91.2521,91.8180,85.7807,35.8087,16.9853,14.5799,0.0107,-0.0003,-0.0300,0.9404,0.8351,0.4676,137.5299,75.0976,-29.7613,多,空,空,空,空,N/A,空,多,空,1,0.2290,1,1.5231,1,1.5117
APT-USDT,2026-04-13 23:00,摆动点,空,6,0.8732,多,多,空,多,多,空,91.2521,91.8180,85.7807,35.8087,16.9853,14.5799,0.0107,-0.0003,-0.0300,0.9404,0.8351,0.4676,137.5299,75.0976,-29.7613,多,空,空,空,空,N/A,空,多,空,1,0.2290,1,1.5231,1,1.5117
APT-USDT,2026-04-14 00:00,DMI纯分,空,6,0.8711,多,多,空,多,多,空,88.1469,94.4141,85.7807,36.3645,17.8980,14.5799,0.0113,0.0021,-0.0300,0.8697,0.8144,0.4676,120.3916,99.8540,-29.7613,多,多,空,空,空,N/A,空,多,空,0,-0.0000,1,1.2743,1,1.0561
APT-USDT,2026-04-14 00:00,摆动点,空,6,0.8711,多,多,空,多,多,空,88.1469,94.4141,85.7807,36.3645,17.8980,14.5799,0.0113,0.0021,-0.0300,0.8697,0.8144,0.4676,120.3916,99.8540,-29.7613,多,多,空,空,空,N/A,空,多,空,0,-0.0000,1,1.2743,1,1.0561
APT-USDT,2026-04-14 01:00,DMI纯分,空,6,0.8732,多,多,空,多,多,空,85.0408,94.4141,85.7807,36.8268,17.8980,14.5799,0.0118,0.0021,-0.0300,0.8579,0.8144,0.4676,112.5205,99.8540,-29.7613,多,多,空,空,空,N/A,空,多,空,1,0.6413,1,0.6871,1,1.0421
APT-USDT,2026-04-14 01:00,摆动点,空,6,0.8732,多,多,空,多,多,空,85.0408,94.4141,85.7807,36.8268,17.8980,14.5799,0.0118,0.0021,-0.0300,0.8579,0.8144,0.4676,112.5205,99.8540,-29.7613,多,多,空,空,空,N/A,空,多,空,1,0.6413,1,0.6871,1,1.0421
APT-USDT,2026-04-18 01:00,DMI纯分,多,6,0.9910,多,多,多,多,多,多,6.9028,11.0598,79.2316,34.3064,40.3237,16.1742,0.0078,0.0358,0.0004,0.3296,0.6891,0.8372,-43.6902,63.8610,161.4475,多,多,多,N/A,N/A,空,空,多,空,0,-0.7064,0,-4.2886,0,-6.4077
APT-USDT,2026-04-18 01:00,摆动点,多,6,0.9910,多,多,多,多,多,多,6.9028,11.0598,79.2316,34.3064,40.3237,16.1742,0.0078,0.0358,0.0004,0.3296,0.6891,0.8372,-43.6902,63.8610,161.4475,多,多,多,N/A,N/A,空,空,多,空,0,-0.7064,0,-4.2886,0,-6.4077
APT-USDT,2026-04-18 02:00,DMI纯分,多,6,0.9877,多,多,多,多,多,多,1.0983,11.0598,79.2316,32.6463,40.3237,16.1742,0.0063,0.0358,0.0004,0.2260,0.6891,0.8372,-82.5053,63.8610,161.4475,多,多,多,多,N/A,空,空,多,空,0,-0.0202,0,-4.1814,0,-6.1355
APT-USDT,2026-04-18 02:00,摆动点,多,6,0.9877,多,多,多,多,多,多,1.0983,11.0598,79.2316,32.6463,40.3237,16.1742,0.0063,0.0358,0.0004,0.2260,0.6891,0.8372,-82.5053,63.8610,161.4475,多,多,多,多,N/A,空,空,多,空,0,-0.0202,0,-4.1814,0,-6.1355
APT-USDT,2026-04-18 05:00,DMI纯分,多,6,0.9840,多,多,多,多,多,多,7.8983,4.3043,79.2316,26.2437,40.2331,16.1742,0.0023,0.0338,0.0004,0.2379,0.6684,0.8372,-105.0402,52.5703,161.4475,多,多,多,多,N/A,空,多,多,空,0,-1.7683,0,-3.8618,0,-5.6402
APT-USDT,2026-04-18 05:00,摆动点,多,6,0.9840,多,多,多,多,多,多,7.8983,4.3043,79.2316,26.2437,40.2331,16.1742,0.0023,0.0338,0.0004,0.2379,0.6684,0.8372,-105.0402,52.5703,161.4475,多,多,多,多,N/A,空,多,多,空,0,-1.7683,0,-3.8618,0,-5.6402
APT-USDT,2026-04-18 06:00,DMI纯分,多,6,0.9875,多,多,多,多,多,多,19.0269,4.3043,79.2316,25.0427,40.2331,16.1742,0.0018,0.0338,0.0004,0.3106,0.6684,0.8372,-68.9108,52.5703,161.4475,多,多,多,N/A,N/A,空,空,多,空,0,-3.2203,0,-5.2051,0,-5.8532
APT-USDT,2026-04-18 06:00,摆动点,多,6,0.9875,多,多,多,多,多,多,19.0269,4.3043,79.2316,25.0427,40.2331,16.1742,0.0018,0.0338,0.0004,0.3106,0.6684,0.8372,-68.9108,52.5703,161.4475,多,多,多,N/A,N/A,空,空,多,空,0,-3.2203,0,-5.2051,0,-5.8532
APT-USDT,2026-04-18 07:00,DMI纯分,多,6,0.9824,多,多,多,空,多,多,10.7263,4.3043,79.2316,23.9274,40.2331,16.1742,0.0010,0.0338,0.0004,0.1474,0.6684,0.8372,-89.6256,52.5703,161.4475,多,多,多,多,N/A,空,空,多,空,0,-3.1250,0,-4.5297,0,-5.2117
APT-USDT,2026-04-23 18:00,摆动点,多,6,0.9298,空,多,多,多,多,多,12.8755,18.6686,76.3179,15.2041,16.8565,17.9200,-0.0035,0.0026,0.0130,-0.0327,0.2799,0.7738,-186.4583,-46.3781,70.6770,空,多,多,多,多,空,多,空,多,1,2.0865,1,1.6993,1,3.4308
APT-USDT,2026-04-27 04:00,摆动点,多,6,0.9853,多,空,多,多,多,多,13.0998,17.7116,48.4782,32.0061,22.6486,20.2064,0.0035,0.0068,0.0152,0.3882,0.1752,0.6172,-47.2868,-45.9182,56.6956,多,多,多,N/A,多,N/A,空,空,多,0,-3.1057,0,-3.5319,0,-0.0101
APT-USDT,2026-04-27 05:00,摆动点,多,6,0.9647,空,空,多,多,多,多,3.6968,17.7116,48.4782,31.3734,22.6486,20.2064,0.0014,0.0068,0.0152,-0.3714,0.1752,0.6172,-290.8318,-45.9182,56.6956,多,多,多,多,多,N/A,多,空,多,0,-0.8189,0,-1.3476,1,0.6945
APT-USDT,2026-04-27 08:00,摆动点,多,6,0.9547,空,空,多,多,多,多,5.0019,19.1984,48.4782,31.9392,21.1574,20.2064,-0.0042,0.0050,0.0152,-0.0303,0.2497,0.6172,-207.2957,-91.8403,56.6956,空,多,多,多,多,N/A,多,空,多,1,0.2933,0,-0.2723,1,1.1522
APT-USDT,2026-04-27 09:00,摆动点,多,6,0.9568,空,空,多,多,多,多,11.5078,19.1984,48.4782,31.7261,21.1574,20.2064,-0.0052,0.0050,0.0152,0.0708,0.2497,0.6172,-147.1588,-91.8403,56.6956,空,多,多,多,多,N/A,多,空,多,1,0.0836,0,-0.3658,1,0.7839
APT-USDT,2026-05-03 01:00,摆动点,多,6,0.9810,空,多,多,多,多,多,8.5572,10.5755,74.3588,17.7070,28.5835,25.1427,-0.0014,0.0032,0.0216,-0.1743,0.1118,0.7355,-206.9659,-122.1087,85.5979,空,多,多,多,多,空,多,多,多,0,-0.0102,1,0.9072,1,1.9776
APT-USDT,2026-05-03 08:00,摆动点,多,6,0.9789,空,多,多,多,多,多,16.2820,11.7101,74.3588,21.5594,26.0853,25.1427,-0.0055,0.0011,0.0216,0.1717,0.2439,0.7355,-81.0458,-113.3259,85.5979,空,多,多,多,多,空,空,多,多,1,1.3791,1,1.5528,1,1.1135
APT-USDT,2026-05-04 16:00,摆动点,多,6,0.9696,空,空,多,多,多,多,26.1592,6.0852,20.4529,14.9733,19.7375,25.0698,-0.0052,-0.0030,0.0179,0.1421,0.1173,0.4939,-120.5565,-151.5091,17.9160,空,空,多,多,多,N/A,多,多,多,1,0.2682,1,0.3403,0,-0.4641
APT-USDT,2026-05-04 17:00,摆动点,多,6,0.9793,多,空,多,多,多,多,32.4180,6.0852,20.4529,14.0924,19.7375,25.0698,-0.0050,-0.0030,0.0179,0.3203,0.1173,0.4939,-69.3970,-151.5091,17.9160,空,空,多,N/A,多,N/A,空,多,多,0,-0.0919,0,-0.4799,0,-0.6433
APT-USDT,2026-05-04 18:00,摆动点,多,6,0.9817,多,空,多,多,多,多,48.0723,6.0852,20.4529,13.2744,19.7375,25.0698,-0.0047,-0.0030,0.0179,0.3741,0.1173,0.4939,-48.8914,-151.5091,17.9160,空,空,多,N/A,多,N/A,空,多,多,0,-1.6808,0,-0.5806,0,-1.5280
APT-USDT,2026-05-04 19:00,摆动点,多,6,0.9759,多,空,多,多,多,多,51.8894,6.0852,20.4529,12.4262,19.7375,25.0698,-0.0048,-0.0030,0.0179,0.2877,0.1173,0.4939,-56.3342,-151.5091,17.9160,空,空,多,多,多,N/A,空,多,多,0,-0.9837,0,-0.1127,0,-0.2869
APT-USDT,2026-05-04 20:00,摆动点,多,6,0.9722,空,空,多,多,多,多,47.9969,1.7713,20.4529,11.8352,18.8347,25.0698,-0.0051,-0.0044,0.0179,0.2459,-0.0185,0.4939,-73.5431,-169.3844,17.9160,空,空,多,多,多,N/A,空,多,多,0,-0.8434,1,0.3703,1,1.8103
APT-USDT,2026-05-04 21:00,摆动点,多,6,0.9784,空,空,多,多,多,多,59.8276,1.7713,20.4529,11.0734,18.8347,25.0698,-0.0048,-0.0044,0.0179,0.3639,-0.0185,0.4939,-53.0870,-169.3844,17.9160,空,空,多,N/A,多,N/A,空,多,多,0,-0.9710,1,0.1431,1,0.8177
APT-USDT,2026-05-04 22:00,摆动点,多,6,0.9652,空,空,多,多,多,多,38.7317,1.7713,20.4529,10.9454,18.8347,25.0698,-0.0056,-0.0044,0.0179,0.1707,-0.0185,0.4939,-80.4051,-169.3844,17.9160,空,空,多,多,多,N/A,空,多,多,1,0.3626,1,2.2482,1,2.7766
APT-USDT,2026-05-04 23:00,摆动点,多,6,0.9663,空,空,多,多,多,多,39.1167,1.7713,20.4529,11.1637,18.8347,25.0698,-0.0061,-0.0044,0.0179,0.2095,-0.0185,0.4939,-104.6526,-169.3844,17.9160,空,空,多,多,多,N/A,多,多,多,1,0.6313,1,2.8149,1,2.5561
APT-USDT,2026-05-05 00:00,摆动点,多,6,0.9640,空,空,多,多,多,多,24.7541,12.9160,20.4529,11.2416,18.1562,25.0698,-0.0065,-0.0050,0.0179,0.1772,0.1542,0.4939,-110.6038,-145.8434,17.9160,空,空,多,多,多,N/A,多,多,多,1,0.9232,1,2.6556,1,2.8112
APT-USDT,2026-05-05 01:00,摆动点,多,6,0.9689,空,空,多,多,多,多,36.9399,12.9160,20.4529,10.9477,18.1562,25.0698,-0.0064,-0.0050,0.0179,0.2947,0.1542,0.4939,-96.4200,-145.8434,17.9160,空,空,多,多,多,N/A,空,多,多,1,0.5883,1,1.6617,1,4.3142
APT-USDT,2026-05-05 02:00,摆动点,多,6,0.9687,空,空,多,多,多,多,37.6451,12.9160,20.4529,10.4360,18.1562,25.0698,-0.0063,-0.0050,0.0179,0.3061,0.1542,0.4939,-65.3239,-145.8434,17.9160,空,空,多,N/A,多,N/A,空,多,多,1,0.7536,1,0.8155,1,3.7576
APT-USDT,2026-05-05 03:00,摆动点,多,6,0.9724,空,空,多,多,多,多,44.4689,12.9160,20.4529,9.7321,18.1562,25.0698,-0.0058,-0.0050,0.0179,0.4227,0.1542,0.4939,-45.2623,-145.8434,17.9160,空,空,多,N/A,多,N/A,空,多,多,1,0.2468,0,-0.1440,1,4.6277
APT-USDT,2026-05-05 04:00,摆动点,多,6,0.9729,多,空,多,多,多,多,71.3490,18.8993,20.4529,9.3245,17.1274,25.0698,-0.0053,-0.0052,0.0179,0.4576,0.2279,0.4939,-7.0852,-91.8176,17.9160,空,空,多,N/A,多,N/A,空,空,多,1,0.2981,0,-0.8017,1,3.7517
